PlayerID,Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel,progression_rate,AboveMedianLevel
9055,22,0,USA,RPG,12.818930926253454,1,0,8,46,8,0,2,0.0,False
9056,28,1,USA,Simulation,7.181065650658029,0,0,8,139,20,1,2,0.05,False
9057,37,1,USA,Simulation,1.3216351452681234,1,0,15,36,88,36,2,0.4090909090909091,True
9058,35,1,USA,Simulation,21.68627463251469,0,0,15,148,73,43,0,0.589041095890411,True
9059,30,0,USA,Strategy,15.154138638867636,0,0,9,153,46,19,2,0.41304347826086957,False
9060,32,1,USA,Action,12.55512156935372,0,1,11,138,27,13,0,0.48148148148148145,False
9061,38,0,USA,Strategy,19.463563663701805,0,2,19,155,35,30,0,0.8571428571428571,False
9062,40,0,Europe,Simulation,3.529623978015405,0,0,2,94,76,42,2,0.5526315789473685,True
9063,39,1,Other,Action,20.855935292615897,0,1,16,140,10,16,0,1.6,False
9064,43,1,Other,Sports,14.627357000797517,0,0,1,16,38,43,1,1.131578947368421,False
9065,29,0,USA,Simulation,17.00264693146226,1,0,16,135,80,43,0,0.5375,True
9066,15,0,USA,Simulation,14.896177519430692,0,0,6,49,58,42,2,0.7241379310344828,True
9067,39,0,Other,Sports,19.752971845981367,0,2,7,46,26,47,2,1.8076923076923077,False
9068,21,0,Europe,Action,19.025309404996168,0,0,13,30,3,40,2,13.333333333333334,False
9069,23,1,Other,Simulation,13.724648498671089,1,2,17,167,72,24,0,0.3333333333333333,True
9070,38,0,Europe,Action,20.16071100731581,0,0,13,79,29,32,2,1.103448275862069,False
9071,15,1,Asia,Strategy,18.85035866001133,0,2,7,111,45,2,2,0.044444444444444446,False
9072,22,1,Europe,RPG,12.082181787612544,1,0,7,79,46,32,2,0.6956521739130435,False
9073,38,0,Europe,Strategy,2.2623788685222417,0,2,12,131,12,37,0,3.0833333333333335,False
9074,25,1,Europe,RPG,20.812949081354795,1,0,19,109,91,48,0,0.5274725274725275,True
9075,31,1,USA,Simulation,9.00911457935074,0,0,14,106,23,1,0,0.043478260869565216,False
9076,22,1,Asia,Strategy,19.663555948593377,1,2,3,29,9,30,1,3.3333333333333335,False
9077,49,1,USA,Strategy,18.53536572246272,1,0,0,83,15,4,1,0.26666666666666666,False
9078,49,0,USA,Sports,2.040757120839902,1,0,12,70,33,33,2,1.0,False
9079,47,1,Asia,RPG,6.534987238893371,0,0,10,14,15,25,1,1.6666666666666667,False
9080,19,0,Europe,RPG,19.8608123586172,1,0,1,139,24,0,1,0.0,False
9081,42,1,USA,Simulation,13.981026479981786,0,2,12,34,14,15,2,1.0714285714285714,False
9082,21,1,USA,Sports,7.743327855210592,0,0,5,77,40,38,2,0.95,False
9083,23,1,USA,Sports,3.7993760618991423,1,0,12,41,73,10,2,0.136986301369863,True
9084,22,1,USA,RPG,10.391518408495156,0,0,19,102,14,24,0,1.7142857142857142,False
9085,26,1,USA,Sports,15.07465364685181,0,2,4,117,4,49,2,12.25,False
9086,48,0,Asia,Action,8.45765169975634,1,0,3,122,89,24,2,0.2696629213483146,True
9087,47,1,Europe,Simulation,14.432201516019694,0,1,18,14,78,4,1,0.05128205128205128,True
9088,37,1,USA,Strategy,19.501707922419776,0,2,11,147,40,49,0,1.225,False
9089,38,1,Europe,RPG,6.496475465416331,1,2,8,107,11,7,2,0.6363636363636364,False
9090,49,1,USA,Sports,2.1494952130714235,0,2,14,36,59,35,2,0.5932203389830508,True
9091,36,1,USA,Sports,4.31332838120464,0,0,1,73,76,15,1,0.19736842105263158,True
9092,41,0,Europe,Sports,5.694275828168046,1,0,7,12,77,28,1,0.36363636363636365,True
9093,49,1,Asia,Simulation,3.1093326260751075,0,0,0,99,80,42,1,0.525,True
9094,15,1,Asia,Strategy,9.744040836920972,1,1,4,32,33,42,1,1.2727272727272727,False
9095,49,1,Europe,Sports,7.838044518431901,0,0,19,126,3,14,0,4.666666666666667,False
9096,28,1,USA,Strategy,9.208410715098555,1,2,1,84,61,39,1,0.639344262295082,True
9097,17,1,Europe,Strategy,8.644038308703859,0,0,3,117,1,11,2,11.0,False
9098,15,0,Europe,Simulation,5.970601392200956,0,0,11,55,54,37,2,0.6851851851851852,True
9099,19,0,USA,Sports,15.377172223047586,0,1,14,93,65,42,0,0.6461538461538462,True
9100,40,1,Europe,Sports,5.80504022403155,0,2,5,40,89,29,2,0.3258426966292135,True
9101,28,0,Europe,Strategy,22.350824629219,0,1,11,109,53,18,2,0.33962264150943394,True
9102,41,1,Europe,Sports,7.648375781283178,0,0,2,33,54,33,1,0.6111111111111112,True
9103,23,0,Europe,Simulation,22.876692544657125,0,2,8,91,38,14,2,0.3684210526315789,False
9104,29,0,Other,Sports,4.557998876469405,0,0,16,36,22,36,2,1.6363636363636365,False
9105,29,1,Europe,Sports,2.0673841286865047,1,0,15,101,73,45,0,0.6164383561643836,True
9106,40,1,Asia,Sports,7.383373195576563,0,0,15,24,56,17,2,0.30357142857142855,True
9107,27,1,Other,Simulation,7.733396192629242,0,1,17,72,45,48,2,1.0666666666666667,False
9108,46,1,Asia,Strategy,19.40450332244644,1,2,9,127,75,32,2,0.4266666666666667,True
9109,46,1,Other,Strategy,18.55396821448505,0,0,12,96,2,21,2,10.5,False
9110,18,0,Asia,Sports,4.456026910768445,0,0,16,121,10,35,0,3.5,False
9111,44,1,USA,Simulation,22.14322250875968,0,1,7,60,5,30,2,6.0,False
9112,37,1,USA,Sports,8.499982200955518,0,2,18,145,88,15,0,0.17045454545454544,True
9113,29,0,USA,Simulation,23.694606600294044,0,2,3,51,72,44,1,0.6111111111111112,True
9114,43,0,USA,Simulation,23.165252611397225,0,0,14,96,42,47,0,1.119047619047619,False
9115,27,1,USA,Strategy,6.549913698732847,0,1,18,111,34,9,0,0.2647058823529412,False
9116,46,0,Asia,Action,10.825598338043754,0,2,12,142,24,18,0,0.75,False
9117,21,0,USA,Action,20.277652343428397,1,0,17,142,12,20,0,1.6666666666666667,False
9118,36,1,Asia,RPG,7.245611011215005,0,0,3,69,52,14,1,0.2692307692307692,True
9119,42,1,Other,RPG,10.776915901085236,0,2,7,154,23,19,2,0.8260869565217391,False
9120,16,0,USA,Action,4.622791147216765,1,0,17,149,48,14,0,0.2916666666666667,False
9121,20,0,USA,Strategy,11.929378551497177,0,2,11,75,69,25,2,0.36231884057971014,True
9122,42,1,Asia,RPG,6.566794339859006,0,1,15,17,19,43,1,2.263157894736842,False
9123,42,1,USA,Action,2.7313181997200733,0,2,17,62,77,35,2,0.45454545454545453,True
9124,34,0,USA,Strategy,16.591687482718527,0,2,13,124,35,43,0,1.2285714285714286,False
9125,44,0,USA,RPG,8.583797272700018,0,2,11,34,8,11,2,1.375,False
9126,25,0,USA,RPG,12.763140085923611,0,2,7,108,76,1,2,0.013157894736842105,True
9127,42,0,Asia,Action,13.297752190463775,0,0,19,157,85,7,0,0.08235294117647059,True
9128,39,0,Europe,RPG,14.173755660725837,0,0,15,108,49,32,0,0.6530612244897959,False
9129,47,0,USA,Strategy,18.49464367093109,0,0,2,65,92,45,2,0.4891304347826087,True
9130,15,0,Europe,Action,17.223879815467022,1,1,5,94,76,14,2,0.18421052631578946,True
9131,41,0,USA,Strategy,18.224655455153925,0,2,1,70,5,43,1,8.6,False
9132,27,1,USA,RPG,19.48783440802375,0,2,16,154,13,27,0,2.076923076923077,False
9133,17,0,Europe,Strategy,9.483212067452136,0,2,7,78,54,36,2,0.6666666666666666,True
9134,20,1,Europe,Sports,19.047461153319887,0,0,18,14,49,5,1,0.10204081632653061,False
9135,22,1,USA,Simulation,8.612156614530551,1,1,13,21,58,19,1,0.3275862068965517,True
9136,41,1,Asia,RPG,9.987578341053728,0,0,1,124,15,24,1,1.6,False
9137,23,1,Asia,Sports,21.65638259550117,0,0,7,45,45,42,2,0.9333333333333333,False
9138,47,1,Other,Simulation,16.209307153657114,0,2,6,62,96,40,2,0.4166666666666667,True
9139,38,0,Europe,Action,5.990720486362284,1,2,7,43,72,16,2,0.2222222222222222,True
9140,29,0,USA,Simulation,15.973762574875895,0,0,1,69,81,14,1,0.1728395061728395,True
9141,46,0,Asia,Action,3.683183597785032,0,0,19,42,64,31,2,0.484375,True
9142,46,0,USA,Sports,6.252455837162762,1,1,8,103,54,36,2,0.6666666666666666,True
9143,38,1,USA,Simulation,1.3485441645161362,1,1,3,124,82,4,2,0.04878048780487805,True
9144,26,1,Asia,RPG,16.331728199932105,1,1,16,52,87,2,2,0.022988505747126436,True
9145,16,1,Other,Sports,22.755435580784155,1,0,12,132,4,4,0,1.0,False
9146,17,1,USA,Simulation,22.397026414328703,0,0,17,105,60,37,0,0.6166666666666667,True
9147,31,0,USA,Strategy,19.3903095458206,0,0,11,27,23,13,1,0.5652173913043478,False
9148,16,1,Europe,Strategy,3.84468318202322,0,1,3,159,8,44,1,5.5,False
9149,16,1,Other,Action,20.256331595040905,0,0,9,19,95,31,2,0.3263157894736842,True
9150,42,1,Europe,Sports,0.0696432580417916,0,1,18,117,40,0,0,0.0,False
9151,37,1,Asia,Strategy,21.99256342919033,0,0,9,138,13,19,2,1.4615384615384615,False
9152,46,1,Other,Simulation,16.89538519745816,0,1,0,140,95,46,1,0.4842105263157895,True
9153,47,0,Europe,RPG,4.200586153886301,1,1,19,70,49,44,0,0.8979591836734694,False
9154,15,1,Asia,Action,13.54125180437538,0,0,8,39,45,45,2,1.0,False
9155,33,1,Europe,Simulation,15.047202136340912,0,0,11,92,39,43,2,1.1025641025641026,False
9156,16,1,Europe,Action,6.43544723306335,0,0,9,50,82,18,2,0.21951219512195122,True
9157,40,0,Europe,Strategy,20.427872446354915,0,2,3,138,36,30,2,0.8333333333333334,False
9158,46,1,Europe,Sports,12.306317179031524,1,2,11,179,91,4,0,0.04395604395604396,True
9159,20,1,Europe,RPG,13.545984293255724,1,1,12,135,66,49,0,0.7424242424242424,True
9160,46,1,Europe,Strategy,21.26668304303152,0,0,18,164,26,41,0,1.5769230769230769,False
9161,18,0,Europe,Sports,15.711803560774973,0,0,11,90,2,5,2,2.5,False
9162,25,0,USA,RPG,14.159710470426695,0,0,8,110,33,28,2,0.8484848484848485,False
9163,31,1,Europe,Sports,3.02265403529026,0,1,12,103,80,13,0,0.1625,True
9164,38,0,USA,Strategy,13.000048094097826,0,2,0,146,4,13,1,3.25,False
9165,19,1,USA,RPG,21.93431700858416,1,2,10,30,55,9,1,0.16363636363636364,True
9166,48,1,Asia,Simulation,14.55648155952392,0,2,15,133,32,25,0,0.78125,False
9167,20,1,USA,Strategy,6.831045096377894,0,1,4,166,81,31,2,0.38271604938271603,True
9168,36,1,Europe,Action,19.89311377371636,0,0,11,142,61,48,0,0.7868852459016393,True
9169,25,0,Asia,RPG,10.42417873030862,0,2,13,102,7,40,2,5.714285714285714,False
9170,30,0,Europe,Sports,1.899978614861616,0,0,5,144,79,13,2,0.16455696202531644,True
9171,47,1,USA,Strategy,11.597118678148016,0,2,15,67,83,27,2,0.3253012048192771,True
9172,23,1,USA,Sports,18.27652465418603,1,2,9,105,56,39,2,0.6964285714285714,True
9173,20,1,USA,Simulation,22.044392327303783,0,2,4,98,67,26,2,0.3880597014925373,True
9174,30,1,USA,Sports,15.948489997170093,0,2,14,89,67,14,2,0.208955223880597,True
9175,43,0,USA,Strategy,20.12914668256816,0,2,3,80,5,41,1,8.2,False
9176,17,0,Europe,RPG,17.9931805634337,1,0,6,24,49,1,1,0.02040816326530612,False
9177,34,0,USA,Strategy,4.372198464901213,1,0,16,31,20,20,2,1.0,False
9178,33,1,Other,Action,23.620041289280746,0,1,19,105,3,37,0,12.333333333333334,False
9179,40,0,Europe,Action,1.354730944210508,0,0,16,47,61,7,2,0.11475409836065574,True
9180,17,1,Europe,Sports,6.574572253509393,0,0,18,20,23,19,2,0.8260869565217391,False
9181,33,0,Europe,Sports,18.321743627753676,0,0,6,149,16,17,2,1.0625,False
9182,34,1,Europe,Strategy,3.216007888051876,0,0,13,50,10,2,2,0.2,False
9183,46,1,Europe,Sports,13.631729677404424,0,0,14,10,64,39,1,0.609375,True
9184,21,1,Asia,Sports,15.13612279233146,0,0,9,116,62,3,2,0.04838709677419355,True
9185,47,1,Asia,Sports,16.499476486422957,0,0,15,152,36,5,0,0.1388888888888889,False
9186,32,0,Europe,RPG,3.85561961786126,0,2,14,128,79,24,0,0.3037974683544304,True
9187,15,0,Other,Action,4.978798830139363,1,1,16,65,74,23,2,0.3108108108108108,True
9188,25,0,Europe,RPG,2.974934186662944,0,0,1,71,49,48,1,0.9795918367346939,False
9189,42,1,USA,Strategy,4.110147347154558,0,0,12,90,67,35,2,0.5223880597014925,True
9190,39,1,USA,Simulation,19.99260066954823,0,2,16,151,64,36,0,0.5625,True
9191,37,0,USA,Action,2.729469336219645,0,0,4,121,14,11,2,0.7857142857142857,False
9192,45,0,Other,Strategy,9.63459187601608,1,0,5,48,84,15,1,0.17857142857142858,True
9193,44,1,USA,Sports,0.3702480485716846,1,0,19,55,29,30,2,1.0344827586206897,False
9194,49,0,USA,Simulation,18.325518833316803,0,1,9,45,68,49,2,0.7205882352941176,True
9195,21,0,Asia,Simulation,22.97264608486355,0,2,10,111,52,23,2,0.4423076923076923,True
9196,30,0,USA,Simulation,7.184139994380142,1,0,2,12,62,40,1,0.6451612903225806,True
9197,40,1,USA,RPG,7.317818788521064,1,1,6,36,39,24,1,0.6153846153846154,False
9198,16,0,Asia,Strategy,13.774599336278328,1,0,14,102,54,44,0,0.8148148148148148,True
9199,15,1,Europe,RPG,3.146993267598288,0,2,3,57,50,14,1,0.28,True
9200,26,0,Europe,RPG,14.448485059584431,0,1,5,175,75,7,2,0.09333333333333334,True
9201,19,1,USA,Action,13.206464671501784,0,0,13,14,71,48,0,0.676056338028169,True
9202,46,0,Europe,RPG,9.581422959226586,0,0,16,84,26,29,2,1.1153846153846154,False
9203,23,0,Asia,Sports,16.82033324174349,0,2,5,88,55,39,2,0.7090909090909091,True
9204,49,1,Asia,Simulation,13.04654124266425,0,0,14,159,45,28,0,0.6222222222222222,False
9205,33,0,Europe,Strategy,20.25525908465932,0,0,12,125,54,26,0,0.48148148148148145,True
9206,30,1,USA,RPG,17.44815007107466,0,0,1,74,26,15,1,0.5769230769230769,False
9207,17,1,Asia,Strategy,13.928841782702174,0,0,10,103,94,8,2,0.0851063829787234,True
9208,34,1,Europe,Action,7.61448463495335,0,0,3,33,10,35,1,3.5,False
9209,38,1,Asia,Simulation,0.6899550435470942,1,2,7,60,44,1,2,0.022727272727272728,False
9210,47,0,USA,Action,8.911863426695152,0,0,8,20,68,12,1,0.17647058823529413,True
9211,38,1,Europe,RPG,18.55274687578926,0,2,2,93,30,20,1,0.6666666666666666,False
9212,25,0,Other,Strategy,21.391703085862,0,0,15,166,12,42,0,3.5,False
9213,22,1,USA,Action,20.423897033001715,0,0,8,91,87,34,2,0.39080459770114945,True
9214,34,0,Other,Simulation,8.868238178525782,1,2,1,168,47,23,1,0.48936170212765956,False
9215,49,1,USA,RPG,0.7170876441501903,0,0,19,32,72,26,2,0.3611111111111111,True
9216,39,1,Europe,RPG,22.499660632378887,1,0,18,109,92,28,0,0.30434782608695654,True
9217,49,0,Asia,Simulation,16.407666343253425,0,0,14,118,85,21,0,0.24705882352941178,True
9218,39,1,USA,Action,11.509506149071033,0,0,9,76,25,4,2,0.16,False
9219,43,0,Asia,Strategy,18.68207056827901,0,0,4,169,78,5,2,0.0641025641025641,True
9220,32,1,USA,Simulation,2.146500572209561,0,0,6,172,33,43,2,1.303030303030303,False
9221,32,1,Europe,Action,2.087579756279476,0,2,18,179,42,3,0,0.07142857142857142,False
9222,16,0,Asia,Sports,16.97257122809584,0,2,10,138,90,8,2,0.08888888888888889,True
9223,49,0,USA,Action,1.623253181653097,0,0,17,27,33,38,2,1.1515151515151516,False
9224,30,1,USA,Action,1.1785839800921911,0,2,4,170,45,20,2,0.4444444444444444,False
9225,47,0,Other,Sports,17.286697607074213,0,0,14,150,50,30,0,0.6,True
9226,18,1,Asia,Simulation,17.79411288336275,0,0,3,118,61,45,2,0.7377049180327869,True
9227,47,1,Asia,Simulation,9.90698720356799,0,2,1,82,14,48,1,3.4285714285714284,False
9228,28,1,Europe,Action,9.398654752872655,0,0,2,121,82,19,1,0.23170731707317074,True
9229,35,0,Asia,Sports,10.608533609506894,0,0,19,164,61,47,0,0.7704918032786885,True
9230,34,1,Other,Strategy,8.856054521931455,0,0,15,70,26,29,2,1.1153846153846154,False
9231,22,1,Europe,Action,10.707680703625662,0,0,1,140,81,30,1,0.37037037037037035,True
9232,21,0,Asia,Strategy,4.453186248993083,0,2,0,146,58,37,1,0.6379310344827587,True
9233,17,1,USA,RPG,14.015747922351792,1,0,11,23,4,7,1,1.75,False
9234,31,1,Europe,Simulation,12.409088586391764,1,0,11,87,88,34,2,0.38636363636363635,True
9235,47,1,USA,Action,15.972033037206106,0,0,4,76,69,43,2,0.6231884057971014,True
9236,26,1,Europe,Action,4.381658634610372,0,0,3,68,5,2,1,0.4,False
9237,36,1,USA,Sports,2.1331622085625748,1,1,2,71,91,13,1,0.14285714285714285,True
9238,36,1,USA,Sports,19.34566527732695,0,0,13,160,3,0,0,0.0,False
9239,44,1,USA,RPG,21.698472616540517,0,1,15,101,24,7,2,0.2916666666666667,False
9240,22,1,Europe,Sports,4.129688542183922,0,1,1,122,90,42,2,0.4666666666666667,True
9241,41,0,Europe,Strategy,9.98472880220081,1,0,12,61,88,42,2,0.4772727272727273,True
9242,41,0,USA,Sports,17.404774401438523,0,1,1,26,42,24,1,0.5714285714285714,False
9243,48,0,Other,Sports,12.586931645419732,0,0,18,79,52,1,2,0.019230769230769232,True
9244,35,1,USA,Action,13.605657669675177,0,0,10,65,96,15,2,0.15625,True
9245,44,1,Asia,Sports,8.210817815441171,0,2,10,63,54,20,2,0.37037037037037035,True
9246,47,0,USA,Action,2.8794355360014148,0,2,10,36,6,27,2,4.5,False
9247,42,0,USA,Strategy,23.05222849282748,1,0,11,144,49,41,0,0.8367346938775511,False
9248,47,1,USA,RPG,17.84181542715376,0,1,3,88,56,41,2,0.7321428571428571,True
9249,19,1,Other,RPG,7.702088004425916,1,2,2,159,17,32,2,1.8823529411764706,False
9250,33,0,Asia,Action,17.154279799063623,0,0,3,57,62,9,1,0.14516129032258066,True
9251,18,1,USA,RPG,9.378216853442584,0,2,1,95,40,32,1,0.8,False
9252,49,1,USA,Sports,4.680904119898592,0,2,0,75,7,36,2,5.142857142857143,False
9253,31,1,Europe,Simulation,16.269288222360863,0,0,17,52,94,9,2,0.09574468085106383,True
9254,42,0,USA,Simulation,9.85265824315088,0,0,7,107,96,26,2,0.2708333333333333,True
9255,44,0,Other,Simulation,2.763290352533492,1,0,17,174,82,2,1,0.024390243902439025,True
9256,43,0,Asia,Simulation,8.012559138925674,0,1,19,33,92,15,2,0.16304347826086957,True
9257,20,0,Asia,Sports,9.382503830481472,0,1,5,68,15,43,2,2.8666666666666667,False
9258,49,1,USA,Strategy,9.289914071234358,1,0,9,42,68,14,2,0.20588235294117646,True
9259,38,0,USA,Strategy,13.721984509391987,0,0,15,165,71,8,0,0.11267605633802817,True
9260,43,1,Other,RPG,10.484388577299274,1,2,12,10,56,38,1,0.6785714285714286,True
9261,45,1,Europe,Sports,17.769281534284076,1,2,18,66,47,0,2,0.0,False
9262,49,0,Europe,RPG,14.95271715871735,0,2,17,65,5,47,2,9.4,False
9263,47,1,Europe,RPG,12.58329193982178,0,0,9,140,7,36,1,5.142857142857143,False
9264,35,1,USA,Strategy,18.289154324577385,0,1,11,56,63,9,2,0.14285714285714285,True
9265,46,0,Asia,Simulation,22.356748853299987,0,2,4,28,28,35,1,1.25,False
9266,37,0,Other,Action,5.387593847876657,1,0,6,104,76,18,2,0.23684210526315788,True
9267,47,1,USA,Sports,18.980540801877705,0,2,17,14,93,36,2,0.3870967741935484,True
9268,17,1,USA,Simulation,10.33863814913738,0,2,0,60,25,32,1,1.28,False
9269,32,1,USA,RPG,13.60619707608962,0,2,17,44,71,37,2,0.5211267605633803,True
9270,39,0,USA,Action,19.716625789361512,0,2,17,57,47,33,2,0.7021276595744681,False
9271,45,1,USA,Simulation,13.337523698339428,1,0,0,121,20,26,1,1.3,False
9272,17,0,USA,Strategy,4.374306505755923,0,2,2,93,77,7,1,0.09090909090909091,True
9273,38,1,USA,Sports,23.46098142584398,0,2,0,146,48,27,1,0.5625,False
9274,46,1,Europe,Strategy,20.18244181720525,1,0,8,92,95,49,2,0.5157894736842106,True
9275,36,1,Asia,RPG,2.5223100375372853,0,0,2,146,3,34,1,11.333333333333334,False
9276,37,1,Other,RPG,4.106261082588432,1,0,2,14,69,38,1,0.5507246376811594,True
9277,16,0,USA,Simulation,8.453867280194387,0,2,10,127,77,37,0,0.4805194805194805,True
9278,41,0,Europe,RPG,11.35633640163417,0,0,10,87,77,38,2,0.4935064935064935,True
9279,16,1,Europe,Action,3.895109261990803,0,0,0,24,50,36,1,0.72,True
9280,40,1,Europe,Action,10.770777307401689,1,1,1,145,60,25,0,0.4166666666666667,True
9281,31,0,Asia,RPG,10.721183063895026,0,0,5,158,66,29,2,0.4393939393939394,True
9282,47,1,USA,Simulation,6.159609307346505,0,1,7,162,91,11,2,0.12087912087912088,True
9283,23,0,USA,Action,3.5415643286803995,1,0,14,12,75,43,2,0.5733333333333334,True
9284,43,1,USA,Sports,3.840848787036875,0,0,2,179,1,38,2,38.0,False
9285,40,1,USA,Simulation,19.944758525438868,1,0,10,101,11,39,0,3.5454545454545454,False
9286,49,1,Europe,Simulation,19.087594402169337,0,0,8,87,13,28,2,2.1538461538461537,False
9287,39,1,USA,Action,0.4728419935895243,0,0,7,146,39,19,2,0.48717948717948717,False
9288,38,1,USA,RPG,5.21017555862958,1,1,6,59,30,7,2,0.23333333333333334,False
9289,27,0,USA,Strategy,0.6736694323328276,0,0,16,124,7,45,0,6.428571428571429,False
9290,21,1,USA,Sports,3.292908001595195,0,2,1,45,89,43,1,0.48314606741573035,True
9291,34,1,USA,Strategy,1.8608236177227324,0,1,4,20,19,19,1,1.0,False
9292,15,1,Europe,Simulation,18.29624062103009,0,1,12,56,80,46,2,0.575,True
9293,22,0,USA,Action,8.546766153418645,0,1,16,71,22,1,2,0.045454545454545456,False
9294,30,0,Other,RPG,16.818168995063274,0,0,2,44,75,24,1,0.32,True
